# Temp_mean_R,Temp_mean_S, mass_mean, normalized_mass_mean, masslossrate_mean, normlized_masslossrate_mean, reacr_mean
6.866670000000000584e+01, 6.892477777777777703e+01, 9.574436666666665374e+00, 9.872850144174433185e-01, -2.235999999999194188e-02, -2.305691049085159018e-03, 1.921409207570889954e-04
6.900000000000000000e+01, 6.925091111111110820e+01, 9.572571111111111364e+00, 9.870926443483014623e-01, -2.253999999998512749e-02, -2.324252068263145312e-03, 1.936876723552249935e-04
6.933329999999999416e+01, 6.957742222222221073e+01, 9.570680000000001186e+00, 9.868976390727328685e-01, -2.273333333333837913e-02, -2.344187977753420075e-03, 1.953489981461054015e-04
6.966670000000000584e+01, 6.990459999999998786e+01, 9.568782222222221634e+00, 9.867019463520092515e-01, -2.278666666667206187e-02, -2.349687538991586215e-03, 1.958072949159728182e-04
7.000000000000000000e+01, 7.022666666666665947e+01, 9.566882222222222509e+00, 9.865060244829009228e-01, -2.284666666665913226e-02, -2.355874545383149221e-03, 1.963228787819626397e-04
7.033329999999999416e+01, 7.055149999999999011e+01, 9.564974444444445112e+00, 9.863093005944453262e-01, -2.298000000001465537e-02, -2.369623448480762031e-03, 1.974686207067422039e-04
7.066670000000000584e+01, 7.087813333333332366e+01, 9.563052222222220067e+00, 9.861110872414874384e-01, -2.308000000000731688e-02, -2.379935125801499116e-03, 1.983279271501325880e-04
7.100000000000000000e+01, 7.120352222222224725e+01, 9.561127777777777226e+00, 9.859126447401450610e-01, -2.315999999998652470e-02, -2.388184467656549997e-03, 1.990153723047116685e-04
7.133329999999999416e+01, 7.152916666666666856e+01, 9.559192222222222313e+00, 9.857130564968780151e-01, -2.322666666665895718e-02, -2.395058919204807145e-03, 1.995882432670459394e-04
7.166670000000000584e+01, 7.185447777777777389e+01, 9.557256666666667400e+00, 9.855134682536109691e-01, -2.328666666665668572e-02, -2.401245925597469098e-03, 2.001038271330912721e-04
7.200000000000000000e+01, 7.217667777777778326e+01, 9.555311111111112865e+00, 9.853128488426118325e-01, -2.338666666667066352e-02, -2.411557602920404077e-03, 2.009631335767037008e-04
7.233329999999999416e+01, 7.250547777777779856e+01, 9.553358888888888956e+00, 9.851115419864575617e-01, -2.345333333334309600e-02, -2.418432054468661226e-03, 2.015360045390934829e-04
7.266670000000000584e+01, 7.282835555555556084e+01, 9.551402222222222349e+00, 9.849097768335336456e-01, -2.355999999999980332e-02, -2.429431176943894124e-03, 2.024525980786617829e-04
7.300000000000000000e+01, 7.315266666666667561e+01, 9.549432222222222322e+00, 9.847066367903002382e-01, -2.372666666666489732e-02, -2.446617305812887923e-03, 2.038847754843864379e-04
7.333329999999999416e+01, 7.348544444444445389e+01, 9.547447777777778199e+00, 9.845020072825648727e-01, -2.383333333333226278e-02, -2.457616428289220202e-03, 2.048013690241212714e-04
