# Temp_mean_R,Temp_mean_S, mass_mean, normalized_mass_mean, masslossrate_mean, normlized_masslossrate_mean, reacr_mean
4.166669999999999874e+01, 4.313286000000000797e+01, 1.981902000000000275e+00, 9.974262914843163852e-01, -3.479999999993488302e-04, -1.751369893344335751e-04, 1.459474911119640339e-05
4.175000000000000000e+01, 4.321684000000000481e+01, 1.981871999999999856e+00, 9.974111934679942282e-01, -3.840000000030485694e-04, -1.932546089226501397e-04, 1.610455074357863836e-05
4.183330000000000126e+01, 4.328999999999999915e+01, 1.981837999999999766e+00, 9.973940823828292279e-01, -4.079999999997419025e-04, -2.053330219785557559e-04, 1.711108516488923925e-05
4.191669999999999874e+01, 4.337310000000000088e+01, 1.981803999999999899e+00, 9.973769712976644497e-01, -4.079999999997419025e-04, -2.053330219785557559e-04, 1.711108516488923925e-05
4.200000000000000000e+01, 4.344925999999999533e+01, 1.981769999999999810e+00, 9.973598602124994494e-01, -3.720000000000389662e-04, -1.872154023923506302e-04, 1.560128353267353774e-05
4.208330000000000126e+01, 4.353773999999999944e+01, 1.981741999999999893e+00, 9.973457687305991026e-01, -2.999999999993008259e-04, -1.509801632192699083e-04, 1.258168026824213470e-05
4.216669999999999874e+01, 4.361026000000000380e+01, 1.981719999999999926e+00, 9.973346968519629652e-01, -2.759999999999429576e-04, -1.389017501620233509e-04, 1.157514584687602266e-05
4.225000000000000000e+01, 4.369498000000000104e+01, 1.981695999999999902e+00, 9.973226184389053506e-01, -2.399999999989077537e-04, -1.207841305751477411e-04, 1.006534421460480999e-05
4.233330000000000126e+01, 4.377723999999999904e+01, 1.981680000000000108e+00, 9.973145661635337555e-01, -2.880000000002880256e-04, -1.449409566909818650e-04, 1.207841305755907868e-05
4.241669999999999874e+01, 4.385438000000000613e+01, 1.981647999999999854e+00, 9.972984616127902324e-01, -4.200000000014192381e-04, -2.113722285081847676e-04, 1.761435237568331758e-05
4.250000000000000000e+01, 4.393887999999999749e+01, 1.981609999999999872e+00, 9.972793374587823889e-01, -3.599999999996938982e-04, -1.811761958633920891e-04, 1.509801632193497056e-05
